alpha,a_mean,a_lo,a_hi,v_mean,v_lo,v_hi
0.0,1.416665026491705,1.31831978060461,1.5204917294458677,0.1253004477312565,-0.0008755847747772619,0.255251015349791
1.0,1.455974502017397,1.3335334783489685,1.552852300011162,-0.0023405126273998112,-0.14596861593796062,0.12703978494834725
