alpha,a_mean,a_lo,a_hi,v_mean,v_lo,v_hi
0.0,1.424774333981175,1.3122060383660756,1.52337381274441,0.10119443006298733,-0.029258232156164285,0.24542947218827127
1.0,1.4370102447265387,1.3324566597198415,1.532407632348932,-0.039365471418400105,-0.17882241797113893,0.0914748448063041
