alpha,a_mean,a_lo,a_hi,v_mean,v_lo,v_hi
0.0,1.3726003930038044,1.264635444287552,1.4845785976344137,0.32094654828659186,0.16887090468997454,0.47997052971828785
1.0,1.4219217743477355,1.3047642968040118,1.543815529936059,0.03897081899958947,-0.13095848141890137,0.19276380684871283
