pid,alpha,correct,words,rt,response,near_ceiling
105,1.0,0,2711,2.711,-1,1
106,1.0,1,256,0.256,1,0
107,1.0,0,2693,2.693,-1,1
108,1.0,0,2660,2.660,-1,1
109,1.0,0,2562,2.562,-1,1
110,1.0,0,2571,2.571,-1,1
111,1.0,1,953,0.953,1,0
112,1.0,0,2730,2.730,-1,1
113,1.0,0,2532,2.532,-1,1
114,1.0,0,206,0.206,-1,0
115,1.0,0,2607,2.607,-1,1
116,1.0,1,218,0.218,1,0
117,1.0,0,154,0.154,-1,0
118,1.0,0,2775,2.775,-1,1
119,1.0,0,1186,1.186,-1,0
120,1.0,0,2694,2.694,-1,1
121,1.0,0,2728,2.728,-1,1
122,1.0,0,2696,2.696,-1,1
123,1.0,0,108,0.108,-1,0
124,1.0,1,822,0.822,1,0
125,1.0,1,1326,1.326,1,0
126,1.0,0,2560,2.560,-1,1
127,1.0,1,228,0.228,1,0
128,1.0,1,735,0.735,1,0
129,1.0,0,172,0.172,-1,0
130,1.0,1,207,0.207,1,0
131,1.0,1,387,0.387,1,0
132,1.0,1,325,0.325,1,0
133,1.0,0,511,0.511,-1,0
134,1.0,1,299,0.299,1,0
135,1.0,0,2398,2.398,-1,0
136,1.0,1,124,0.124,1,0
137,1.0,0,213,0.213,-1,0
138,1.0,1,543,0.543,1,0
139,1.0,0,2519,2.519,-1,1
140,1.0,1,236,0.236,1,0
141,1.0,0,2590,2.590,-1,1
142,1.0,0,2561,2.561,-1,1
143,1.0,1,393,0.393,1,0
144,1.0,1,1703,1.703,1,0
145,1.0,0,638,0.638,-1,0
146,1.0,0,135,0.135,-1,0
147,1.0,0,2483,2.483,-1,1
148,1.0,1,522,0.522,1,0
149,1.0,0,2573,2.573,-1,1
150,1.0,0,2602,2.602,-1,1
151,1.0,1,333,0.333,1,0
152,1.0,0,2547,2.547,-1,1
153,1.0,0,2478,2.478,-1,1
154,1.0,0,2758,2.758,-1,1
155,1.0,0,2592,2.592,-1,1
156,1.0,1,969,0.969,1,0
157,1.0,0,713,0.713,-1,0
158,1.0,1,280,0.280,1,0
159,1.0,0,255,0.255,-1,0
160,1.0,0,2908,2.908,-1,1
161,1.0,0,155,0.155,-1,0
162,1.0,0,2251,2.251,-1,0
163,1.0,0,2637,2.637,-1,1
164,1.0,1,1215,1.215,1,0
165,1.0,0,2586,2.586,-1,1
166,1.0,1,375,0.375,1,0
167,1.0,0,183,0.183,-1,0
168,1.0,0,2644,2.644,-1,1
169,1.0,0,2501,2.501,-1,1
170,1.0,0,2604,2.604,-1,1
171,1.0,0,2476,2.476,-1,1
172,1.0,0,158,0.158,-1,0
173,1.0,1,500,0.500,1,0
174,1.0,0,1428,1.428,-1,0
175,1.0,0,2664,2.664,-1,1
176,1.0,1,184,0.184,1,0
177,1.0,0,2612,2.612,-1,1
178,1.0,0,2856,2.856,-1,1
179,1.0,0,2642,2.642,-1,1
180,1.0,1,284,0.284,1,0
181,1.0,0,2721,2.721,-1,1
182,1.0,0,2698,2.698,-1,1
183,1.0,1,209,0.209,1,0
184,1.0,0,173,0.173,-1,0
185,1.0,1,257,0.257,1,0
186,1.0,0,2527,2.527,-1,1
187,1.0,0,2563,2.563,-1,1
188,1.0,0,2500,2.500,-1,1
189,1.0,0,2761,2.761,-1,1
190,1.0,0,2579,2.579,-1,1
191,1.0,1,267,0.267,1,0
192,1.0,0,241,0.241,-1,0
193,1.0,1,282,0.282,1,0
194,1.0,0,2691,2.691,-1,1
195,1.0,0,2632,2.632,-1,1
196,1.0,1,1081,1.081,1,0
197,1.0,1,462,0.462,1,0
198,1.0,0,1605,1.605,-1,0
199,1.0,0,2741,2.741,-1,1
0,1.693,0,1972,1.972,-1,0
1,1.693,0,2075,2.075,-1,0
2,1.693,1,494,0.494,1,0
3,1.693,0,2077,2.077,-1,0
4,1.693,0,1847,1.847,-1,0
5,1.693,0,1895,1.895,-1,0
6,1.693,0,2291,2.291,-1,0
7,1.693,1,162,0.162,1,0
8,1.693,0,2139,2.139,-1,0
9,1.693,0,1962,1.962,-1,0
10,1.693,0,2234,2.234,-1,0
11,1.693,0,2231,2.231,-1,0
12,1.693,0,1572,1.572,-1,0
13,1.693,0,2516,2.516,-1,1
14,1.693,0,2295,2.295,-1,0
15,1.693,0,2431,2.431,-1,1
16,1.693,0,1763,1.763,-1,0
17,1.693,0,2170,2.170,-1,0
18,1.693,0,2171,2.171,-1,0
19,1.693,0,2248,2.248,-1,0
20,1.693,0,2076,2.076,-1,0
21,1.693,0,1764,1.764,-1,0
22,1.693,0,1846,1.846,-1,0
23,1.693,0,2216,2.216,-1,0
24,1.693,0,2224,2.224,-1,0
25,1.693,0,1698,1.698,-1,0
26,1.693,0,2217,2.217,-1,0
27,1.693,0,2541,2.541,-1,1
28,1.693,0,1892,1.892,-1,0
29,1.693,0,2547,2.547,-1,1
30,1.693,0,2362,2.362,-1,0
31,1.693,0,1797,1.797,-1,0
32,1.693,0,2099,2.099,-1,0
33,1.693,0,2103,2.103,-1,0
34,1.693,0,2016,2.016,-1,0
35,1.693,0,2542,2.542,-1,1
36,1.693,0,2333,2.333,-1,0
37,1.693,0,1524,1.524,-1,0
38,1.693,0,2419,2.419,-1,1
39,1.693,0,1969,1.969,-1,0
40,1.693,0,2552,2.552,-1,1
41,1.693,0,2267,2.267,-1,0
42,1.693,0,2176,2.176,-1,0
43,1.693,0,2113,2.113,-1,0
44,1.693,0,2367,2.367,-1,0
45,1.693,0,2155,2.155,-1,0
46,1.693,0,2442,2.442,-1,1
47,1.693,0,2088,2.088,-1,0
48,1.693,0,2369,2.369,-1,0
49,1.693,0,2361,2.361,-1,0
50,1.693,0,2058,2.058,-1,0
51,1.693,0,1648,1.648,-1,0
52,1.693,0,2054,2.054,-1,0
53,1.693,0,2143,2.143,-1,0
54,1.693,0,2070,2.070,-1,0
55,1.693,0,2384,2.384,-1,0
56,1.693,0,2005,2.005,-1,0
57,1.693,0,1807,1.807,-1,0
58,1.693,0,2138,2.138,-1,0
59,1.693,0,2050,2.050,-1,0
60,1.693,0,2134,2.134,-1,0
61,1.693,0,1902,1.902,-1,0
62,1.693,0,1964,1.964,-1,0
63,1.693,0,2434,2.434,-1,1
64,1.693,0,2097,2.097,-1,0
65,1.693,0,2388,2.388,-1,0
66,1.693,0,2289,2.289,-1,0
67,1.693,0,2088,2.088,-1,0
68,1.693,0,1974,1.974,-1,0
69,1.693,0,2369,2.369,-1,0
70,1.693,0,1857,1.857,-1,0
71,1.693,0,2227,2.227,-1,0
72,1.693,0,2080,2.080,-1,0
73,1.693,0,2133,2.133,-1,0
74,1.693,1,1115,1.115,1,0
75,1.693,0,2127,2.127,-1,0
76,1.693,0,1620,1.620,-1,0
77,1.693,0,2609,2.609,-1,1
78,1.693,1,519,0.519,1,0
79,1.693,0,2085,2.085,-1,0
80,1.693,0,2177,2.177,-1,0
81,1.693,0,2174,2.174,-1,0
82,1.693,0,2100,2.100,-1,0
83,1.693,0,2127,2.127,-1,0
84,1.693,0,2179,2.179,-1,0
85,1.693,0,1499,1.499,-1,0
86,1.693,0,1982,1.982,-1,0
87,1.693,0,2113,2.113,-1,0
88,1.693,0,1971,1.971,-1,0
89,1.693,0,2357,2.357,-1,0
90,1.693,0,2303,2.303,-1,0
91,1.693,0,2078,2.078,-1,0
92,1.693,0,2258,2.258,-1,0
93,1.693,0,2290,2.290,-1,0
94,1.693,0,1681,1.681,-1,0
95,1.693,0,1763,1.763,-1,0
96,1.693,0,2341,2.341,-1,0
97,1.693,0,2265,2.265,-1,0
98,1.693,0,2071,2.071,-1,0
99,1.693,0,1757,1.757,-1,0
100,1.693,0,2135,2.135,-1,0
101,1.693,0,1866,1.866,-1,0
102,1.693,0,2339,2.339,-1,0
103,1.693,0,2143,2.143,-1,0
104,1.693,0,2525,2.525,-1,1
105,1.693,0,2101,2.101,-1,0
106,1.693,0,2475,2.475,-1,1
107,1.693,0,2357,2.357,-1,0
108,1.693,0,2060,2.060,-1,0
109,1.693,0,1611,1.611,-1,0
110,1.693,0,1882,1.882,-1,0
111,1.693,0,2713,2.713,-1,1
112,1.693,0,2152,2.152,-1,0
113,1.693,0,2502,2.502,-1,1
114,1.693,0,2138,2.138,-1,0
115,1.693,0,2349,2.349,-1,0
116,1.693,0,2145,2.145,-1,0
117,1.693,0,1929,1.929,-1,0
118,1.693,0,1639,1.639,-1,0
119,1.693,0,2225,2.225,-1,0
120,1.693,0,2548,2.548,-1,1
121,1.693,0,2686,2.686,-1,1
122,1.693,0,2074,2.074,-1,0
123,1.693,0,1893,1.893,-1,0
124,1.693,0,2173,2.173,-1,0
125,1.693,0,2275,2.275,-1,0
126,1.693,0,2535,2.535,-1,1
127,1.693,0,2274,2.274,-1,0
128,1.693,0,2453,2.453,-1,1
129,1.693,1,530,0.530,1,0
130,1.693,0,2188,2.188,-1,0
131,1.693,0,2216,2.216,-1,0
132,1.693,1,652,0.652,1,0
133,1.693,0,2308,2.308,-1,0
134,1.693,1,591,0.591,1,0
135,1.693,0,1725,1.725,-1,0
136,1.693,0,2142,2.142,-1,0
137,1.693,0,2492,2.492,-1,1
138,1.693,0,2115,2.115,-1,0
139,1.693,0,2132,2.132,-1,0
140,1.693,0,1908,1.908,-1,0
141,1.693,0,2559,2.559,-1,1
142,1.693,0,2159,2.159,-1,0
143,1.693,0,2105,2.105,-1,0
144,1.693,0,2219,2.219,-1,0
145,1.693,0,242,0.242,-1,0
146,1.693,0,2084,2.084,-1,0
147,1.693,0,2101,2.101,-1,0
148,1.693,0,2100,2.100,-1,0
149,1.693,0,1556,1.556,-1,0
150,1.693,0,2550,2.550,-1,1
151,1.693,0,2641,2.641,-1,1
152,1.693,0,2421,2.421,-1,1
153,1.693,0,2177,2.177,-1,0
154,1.693,0,1652,1.652,-1,0
155,1.693,0,1819,1.819,-1,0
156,1.693,0,1844,1.844,-1,0
157,1.693,0,2089,2.089,-1,0
158,1.693,0,1705,1.705,-1,0
159,1.693,0,2145,2.145,-1,0
160,1.693,0,1883,1.883,-1,0
161,1.693,0,2130,2.130,-1,0
162,1.693,0,2507,2.507,-1,1
163,1.693,0,2323,2.323,-1,0
164,1.693,0,1540,1.540,-1,0
165,1.693,0,2100,2.100,-1,0
166,1.693,0,2519,2.519,-1,1
167,1.693,0,2215,2.215,-1,0
168,1.693,0,2110,2.110,-1,0
169,1.693,0,2229,2.229,-1,0
170,1.693,0,2209,2.209,-1,0
171,1.693,0,2096,2.096,-1,0
172,1.693,0,2464,2.464,-1,1
173,1.693,0,2262,2.262,-1,0
174,1.693,0,2124,2.124,-1,0
175,1.693,0,2172,2.172,-1,0
176,1.693,0,2070,2.070,-1,0
177,1.693,0,2089,2.089,-1,0
178,1.693,0,2061,2.061,-1,0
179,1.693,0,1791,1.791,-1,0
180,1.693,0,2422,2.422,-1,1
181,1.693,0,2203,2.203,-1,0
182,1.693,0,2545,2.545,-1,1
183,1.693,0,559,0.559,-1,0
184,1.693,0,2195,2.195,-1,0
185,1.693,0,2151,2.151,-1,0
186,1.693,0,2085,2.085,-1,0
187,1.693,0,1982,1.982,-1,0
188,1.693,0,2397,2.397,-1,0
189,1.693,0,1931,1.931,-1,0
190,1.693,0,2544,2.544,-1,1
191,1.693,0,2122,2.122,-1,0
192,1.693,0,2318,2.318,-1,0
193,1.693,0,2231,2.231,-1,0
194,1.693,0,2149,2.149,-1,0
195,1.693,0,2406,2.406,-1,1
196,1.693,0,2074,2.074,-1,0
197,1.693,0,2203,2.203,-1,0
198,1.693,0,2468,2.468,-1,1
199,1.693,0,2093,2.093,-1,0
