alpha,a_mean,a_lo,a_hi,v_mean,v_lo,v_hi
0.0,1.4204421344072728,1.3146213261540434,1.5239448892648806,0.11762301089636477,-0.010652491463292058,0.2592101354989574
1.0,1.435630557519479,1.3308644014656215,1.5279575920256714,0.06769631855255262,-0.05896393859043401,0.20306709957999922
