alpha,a_mean,a_lo,a_hi,v_mean,v_lo,v_hi
0.0,1.422728307335795,1.3124325906031646,1.5174779411809083,0.11000159844027337,-0.03663773672479724,0.23805612343392535
1.0,1.3788753640374491,1.2736537790894633,1.4731366045419902,0.09592112894868574,-0.049854179403523144,0.22845116710684027
